species,genus,order,suborder,family,subfamily,major_clade,outgroup,subgenus
Mildella_intramarginalis,Mildella,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Oeosporangium_nitidulum,Oeosporangium,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Oeosporangium_chinense,Oeosporangium,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Aleuritopteris_tamburii,Aleuritopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Oeosporangium_guanchicum,Oeosporangium,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Oeosporangium_pteridioides,Oeosporangium,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Oeosporangium_pulchellum,Oeosporangium,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Aspidotis_densa,Aspidotis,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Aspidotis_californica,Aspidotis,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Aspidotis_meifolia,Aspidotis,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Gaga_arizonica,Gaga,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Gaga_hirsuta,Gaga,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Gaga_marginata,Gaga,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Gaga_germanotta,Gaga,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Gaga_membranacea,Gaga,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Gaga_complanata,Gaga,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Gaga_harrisii,Gaga,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Gaga_decurrens,Gaga,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Gaga_apiacea,Gaga,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Gaga_pellaeopsis,Gaga,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Gaga_purpusii,Gaga,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Gaga_hintoniorum,Gaga,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Gaga_kaulfussii,Gaga,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Gaga_angustifolia,Gaga,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Gaga_chaerophylla,Gaga,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Gaga_decomposita,Gaga,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Gaga_cuneata,Gaga,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Gaga_monstraparva,Gaga,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pentagramma_glanduloviscida,Pentagramma,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pentagramma_viscosa,Pentagramma,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pentagramma_maxonii,Pentagramma,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pentagramma_rebmanii,Pentagramma,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pentagramma_pallida,Pentagramma,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pentagramma_triangularis,Pentagramma,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Cheilanthes_leucopoda,Cheilanthes,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Cheiloplecton_rigidum,Cheiloplecton,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_affinis,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_brevistipes,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_schaffneri,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_rigida,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_aschenborniana,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_galeottii,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_trichomanoides,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_aliena,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_grayi,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_montieliae,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_rosei,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_bryopoda,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_candida,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_revoluta,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_sulphurea,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_jacalensis,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_leonina,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_neglecta,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_californica,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_lemmonii,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_meridionalis,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_greggii,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_aureolina,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_jaliscana,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_ochracea,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_brachypus,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Notholaena_standleyi,Notholaena,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Cheilanthes_bolborrhiza,Cheilanthes,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Argyrochosma_chilensis,Argyrochosma,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Argyrochosma_limitanea,Argyrochosma,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Argyrochosma_dealbata,Argyrochosma,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Argyrochosma_flava,Argyrochosma,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Argyrochosma_tenera,Argyrochosma,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Argyrochosma_nivea,Argyrochosma,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Argyrochosma_stuebeliana,Argyrochosma,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Argyrochosma_connectens,Argyrochosma,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Argyrochosma_delicatula,Argyrochosma,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Argyrochosma_incana,Argyrochosma,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Argyrochosma_pallens,Argyrochosma,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Argyrochosma_pilifera,Argyrochosma,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Argyrochosma_palmeri,Argyrochosma,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Argyrochosma_peninsularis,Argyrochosma,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Argyrochosma_fendleri,Argyrochosma,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Argyrochosma_formosa,Argyrochosma,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Argyrochosma_microphylla,Argyrochosma,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Argyrochosma_jonesii,Argyrochosma,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Argyrochosma_lumholtzii,Argyrochosma,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Astrolepis_cochisensis,Astrolepis,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Astrolepis_crassifolia,Astrolepis,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Astrolepis_obscura,Astrolepis,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Astrolepis_windhamii,Astrolepis,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Astrolepis_laevis,Astrolepis,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Astrolepis_deltoidea,Astrolepis,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Astrolepis_sinuata,Astrolepis,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_cordifolia,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_sagittata,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_pringlei,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Astrolepis_integerrima,Astrolepis,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Paragymnopteris_bipinnata,Paragymnopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Paragymnopteris_sargentii,Paragymnopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Paragymnopteris_vestita,Paragymnopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_falcata,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_nana,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_rotundifolia,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_paradoxa,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_calidirupium,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_reynoldsii,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_muelleri,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_atropurpurea,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_glabella,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_gastonyi,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_andromedifolia,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_intermedia,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_ovata,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_rufa,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_bridgesii,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_brachyptera,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_mucronata,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_wrightiana,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_truncata,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_lyngholmii,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_ternifolia,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_glaciogena,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_notabilis,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Paragymnopteris_delavayi,Paragymnopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Paragymnopteris_marantae,Paragymnopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Pellaea_breweri,Pellaea,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_aemula,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_fimbriata,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_scabra,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_microphylla,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_moritziana,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_cucullans,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_notholaenoides,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_alabamensis,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_allosuroides,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_mickelii,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_peninsularis,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_pringlei,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_wrightii,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_aurea,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_yatskievychiana,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_chipinquensis,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_tomentosa,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_windhamii,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_jamaicensis,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_rufa,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_myriophylla,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_lendigera,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_mexicana,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_marsupianthes,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_clevelandii,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_covillei,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_gracillima,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_intertexta,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_fendleri,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_wootonii,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_yavapensis,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_lindheimeri,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_newberryi,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_cooperae,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_gracilis,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_lanosa,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_parryi,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_rawsonii,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Myriopteris_viscida,Myriopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Cheilanthes_subcordata,Cheilanthes,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Cheilanthes_skinneri,Cheilanthes,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Baja_brandegeei,Baja,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Bommeria_pedata,Bommeria,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Bommeria_hispida,Bommeria,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Bommeria_subpaleacea,Bommeria,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Bommeria_ehrenbergiana,Bommeria,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Bommeria_elegans,Bommeria,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Calciphilopteris_ludens,Calciphilopteris,Polypodiales,Pteridineae,Pteridaceae,Cheilanthoideae,Pteridineae,FALSE,NA
Adiantum_abscissum,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_ornithopodum,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_curvatum,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_mynsseniae,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_adiantoides,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_leprieurii,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_krameri,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_melanoleucum,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_wilesianum,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_pyramidale,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_anceps,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_trapeziforme,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_peruvianum,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_mathewsianum,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_pectinatum,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_polyphyllum,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_macrocladum,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_tomentosum,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_urophyllum,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_alarconianum,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_macrophyllum,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_dawsonii,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_argutum,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_obliquum,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_latifolium,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_oyapokense,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_petiolatum,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_variopinnatum,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_humile,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_terminatum,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_windischii,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_gracile,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_serratodentatum,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_vogelii,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_wilsonii,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_isthmicum,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_cajennense,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_phyllitidis,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_tetraphyllum,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_villosum,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_diogoanum,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_mcvaughii,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
Adiantum_cinnamomeum,Adiantum,Polypodiales,Pteridineae,Pteridaceae,Vittarioideae,Pteridineae,FALSE,NA
